,id_str,created_at,text,hashtags,symbols,user_mentions,user_id,user_name,user_screen_name,user_followers_count,retweet_count,favorite_count,post_date
0,1097533701775187968,Mon Feb 18 16:30:00 +0000 2019,"“If the Green New Deal becomes a reality, the urban–rural divide will only grow more stark. And rural Americans wil… https://t.co/Rn3C86848k",[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,4,10,2019-02-18 16:30:00+00:00
1,1097190187942043648,Sun Feb 17 17:45:00 +0000 2019,"If we don’t stand for life, who will? While other states’ leaders have vocalized support for aborting babies, even… https://t.co/R80OAtSU9V",[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,8,25,2019-02-17 17:45:00+00:00
2,1096790051646627840,Sat Feb 16 15:15:00 +0000 2019,Anyone who thinks our crisis at the border is “manufactured” should hear from Angel families around the country – t… https://t.co/L9dSqriOZg,[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,8,33,2019-02-16 15:15:00+00:00
3,1096526263488073729,Fri Feb 15 21:46:48 +0000 2019,"“Republican Rep. Ralph Abraham isn't going to wait for the deadly, so-called ’zombie’ deer disease to spread to his… https://t.co/0gflhWgfaY",[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,3,12,2019-02-15 21:46:48+00:00
4,1096514489833402368,Fri Feb 15 21:00:01 +0000 2019,"Thank you to @WashTimes for allowing @SenJohnKennedy, @RepMikeJohnson, @SenBillCassidy and me to author a column hi… https://t.co/RZ5S2BkkRc",[],[],"[{'screen_name': 'WashTimes', 'name': 'The Washington Times', 'id': 14662354, 'id_str': '14662354', 'indices': [13, 23]}, {'screen_name': 'SenJohnKennedy', 'name': 'John Kennedy', 'id': 816683274076614656, 'id_str': '816683274076614656', 'indices': [37, 52]}, {'screen_name': 'RepMikeJohnson', 'name': 'Rep. Mike Johnson', 'id': 827279765287559171, 'id_str': '827279765287559171', 'indices': [54, 69]}, {'screen_name': 'SenBillCassidy', 'name': 'U.S. Senator Bill Cassidy, M.D.', 'id': 1017500185356853248, 'id_str': '1017500185356853248', 'indices': [71, 86]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,6,11,2019-02-15 21:00:01+00:00
5,1096424808517111808,Fri Feb 15 15:03:39 +0000 2019,I’m thankful to have @SecretarySonny’s support on my recent soybean bill. The legislation I am introducing allows M… https://t.co/yCqJ6MDutP,[],[],"[{'screen_name': 'SecretarySonny', 'name': 'Sec. Sonny Perdue', 'id': 842072478834909184, 'id_str': '842072478834909184', 'indices': [21, 36]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,3,14,2019-02-15 15:03:39+00:00
6,1096423889272487937,Fri Feb 15 15:00:00 +0000 2019,"This week, we salute the more than 9 million veterans currently receiving care from the @DeptVetAffairs. Our heroes… https://t.co/2x2ChXkp6P",[],[],"[{'screen_name': 'DeptVetAffairs', 'name': 'Veterans Affairs', 'id': 78408666, 'id_str': '78408666', 'indices': [88, 103]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,1,10,2019-02-15 15:00:00+00:00
7,1096237115606736897,Fri Feb 15 02:37:50 +0000 2019,"If President Trump needs to declare a #NationalEmergency to keep out the drugs and gangs, so be it because it's pre… https://t.co/OXI9GcCrI5","[{'text': 'NationalEmergency', 'indices': [38, 56]}]",[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,13,50,2019-02-15 02:37:50+00:00
8,1096236881350668288,Fri Feb 15 02:36:54 +0000 2019,I voted NO. This bill limits the number of illegal immigrants we can detain &amp; falls well short of adequate funding… https://t.co/vD8VRCV1G4,[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,8,38,2019-02-15 02:36:54+00:00
9,1096091703994269697,Thu Feb 14 17:00:01 +0000 2019,"As a pilot, I’ve seen firsthand – from the cockpit – how aviation connects us to each other. Whether it’s flying fr… https://t.co/1HzT3utxBj",[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,3,11,2019-02-14 17:00:01+00:00
10,1095812360596582400,Wed Feb 13 22:30:00 +0000 2019,"I couldn’t agree more with my colleague and fellow doctor in Congress, @RogerMarshallMD. I’ve spent my entire caree… https://t.co/kHtvgEQQJ7",[],[],"[{'screen_name': 'RogerMarshallMD', 'name': 'Dr. Roger Marshall', 'id': 1240107944, 'id_str': '1240107944', 'indices': [71, 87]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,4,24,2019-02-13 22:30:00+00:00
11,1095756308085649410,Wed Feb 13 18:47:16 +0000 2019,"The #GreenNewDeal is a socialist’s wish list. It focuses less on the environment and more on progressive, leftist i… https://t.co/6O3D8kkdbg","[{'text': 'GreenNewDeal', 'indices': [4, 17]}]",[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,19,23,2019-02-13 18:47:16+00:00
12,1095458779800293376,Tue Feb 12 23:05:00 +0000 2019,"Happy birthday to one of America’s greatest leaders, President Lincoln, who would have been 210 years old today. https://t.co/Vj8BVy1Ocw",[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,3,15,2019-02-12 23:05:00+00:00
13,1095420068861743105,Tue Feb 12 20:31:10 +0000 2019,".@NationalSheriff and @MCSheriffs have called the Dem detention bed cap dangerous, hindering to our law enforcement… https://t.co/85srfkPwcO",[],[],"[{'screen_name': 'NationalSheriff', 'name': ""National Sheriffs' Association"", 'id': 102795582, 'id_str': '102795582', 'indices': [1, 17]}, {'screen_name': 'MCSheriffs', 'name': 'Major County Sheriffs of America', 'id': 954083738031480834, 'id_str': '954083738031480834', 'indices': [22, 33]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,6,12,2019-02-12 20:31:10+00:00
14,1095029875554029568,Mon Feb 11 18:40:41 +0000 2019,Agreed. Her anti-Semetic views should be completely unwelcome on the Foreign Affairs Committee. That isn't what Ame… https://t.co/oHDYp1ZnB9,[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,15,35,2019-02-11 18:40:41+00:00
15,1095024392239833090,Mon Feb 11 18:18:54 +0000 2019,Babies who survive abortions deserve medical care and the chance to live. I'm proud to be an original cosponsor of… https://t.co/AtnEiGf9qM,[],[],[],2962891515,Rep. Ralph Abraham,RepAbraham,16026,517,1547,2019-02-11 18:18:54+00:00
16,1093246842035470344,Wed Feb 06 20:35:33 +0000 2019,RT @TheTRCP: Thank you @repabraham and @repveasey for introducing legislation to help combat the spread of #chronicwastingdisease among dee…,"[{'text': 'chronicwastingdisease', 'indices': [107, 129]}]",[],"[{'screen_name': 'TheTRCP', 'name': 'The TRCP', 'id': 69393978, 'id_str': '69393978', 'indices': [3, 11]}, {'screen_name': 'RepAbraham', 'name': 'Rep. Ralph Abraham', 'id': 2962891515, 'id_str': '2962891515', 'indices': [23, 34]}, {'screen_name': 'RepVeasey', 'name': 'Rep. Marc Veasey', 'id': 1074129612, 'id_str': '1074129612', 'indices': [39, 49]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,4,0,2019-02-06 20:35:33+00:00
17,1092995973176020992,Wed Feb 06 03:58:41 +0000 2019,My statement on @realDonaldTrump’s State of the Union #SOTU https://t.co/X56uVYmGIe,"[{'text': 'SOTU', 'indices': [54, 59]}]",[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [16, 32]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,14,38,2019-02-06 03:58:41+00:00
18,1092988731508838402,Wed Feb 06 03:29:54 +0000 2019,"One of the best lines of the night from @realDonaldTrump, “Walls work, walls save lives.” #BuildTheWall #SOTU","[{'text': 'BuildTheWall', 'indices': [90, 103]}, {'text': 'SOTU', 'indices': [104, 109]}]",[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [40, 56]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,8,45,2019-02-06 03:29:54+00:00
19,1092986474604232704,Wed Feb 06 03:20:56 +0000 2019,As a member of @HASCRepublicans I was proud to answer President Trump’s call to rebuild our military and support ou… https://t.co/R6bxTtjLZp,[],[],"[{'screen_name': 'HASCRepublicans', 'name': 'Armed Services', 'id': 20192403, 'id_str': '20192403', 'indices': [15, 31]}]",2962891515,Rep. Ralph Abraham,RepAbraham,16026,6,25,2019-02-06 03:20:56+00:00
20,1097501069746323456,Mon Feb 18 14:20:20 +0000 2019,Congratulations Charlotte for a great NBA All Star Weekend &amp; Congrats to both teams in the All Star Game and their… https://t.co/cAACs3a12t,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,3,22,2019-02-18 14:20:20+00:00
21,1097249736749400068,Sun Feb 17 21:41:37 +0000 2019,"RT @nowthisnews: Nearly 1,200 children were killed by guns in America in the year since the Parkland shooting. Teen journalists came togeth…",[],[],"[{'screen_name': 'nowthisnews', 'name': 'NowThis', 'id': 701725963, 'id_str': '701725963', 'indices': [3, 15]}]",2916086925,Alma S. Adams,RepAdams,13005,1072,0,2019-02-17 21:41:37+00:00
22,1097177609320960000,Sun Feb 17 16:55:01 +0000 2019,"Today for #BlackHistoryMonth we honor, Dominique Dawes, the first Black women  to win an individual Olympic medal i… https://t.co/4BLgCuZvH7","[{'text': 'BlackHistoryMonth', 'indices': [10, 28]}]",[],[],2916086925,Alma S. Adams,RepAdams,13005,13,49,2019-02-17 16:55:01+00:00
23,1096550356442628096,Fri Feb 15 23:22:32 +0000 2019,"As the @NBAAllStar weekend kicks off tonight, I want to welcome the @NBA and all of our guests to Charlotte. We are… https://t.co/DQN9M4N3Ug",[],[],"[{'screen_name': 'NBAAllStar', 'name': '2019 NBA All-Star', 'id': 214537859, 'id_str': '214537859', 'indices': [7, 18]}, {'screen_name': 'NBA', 'name': 'NBA', 'id': 19923144, 'id_str': '19923144', 'indices': [68, 72]}]",2916086925,Alma S. Adams,RepAdams,13005,3,13,2019-02-15 23:22:32+00:00
24,1096232238658785280,Fri Feb 15 02:18:27 +0000 2019,See my official statement on the bipartisan deal I voted on tonight. https://t.co/eRJkCZCRHf,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,6,21,2019-02-15 02:18:27+00:00
25,1096176219362656261,Thu Feb 14 22:35:51 +0000 2019,Happy Valentine's Day! https://t.co/7lNvUfR0yx,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,0,5,2019-02-14 22:35:51+00:00
26,1096143883896016899,Thu Feb 14 20:27:21 +0000 2019,Charities and places of worship shouldn’t have to foot the bill for the Republicans’ massive tax giveaway to corpor… https://t.co/V42S8ReIwT,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,1,4,2019-02-14 20:27:21+00:00
27,1096141700718886912,Thu Feb 14 20:18:41 +0000 2019,"Republicans gave away over $1 TRILLION in tax cuts to the wealthiest few and corporations, and now they want to pay… https://t.co/nDSbLTgoS4",[],[],[],2916086925,Alma S. Adams,RepAdams,13005,1,2,2019-02-14 20:18:41+00:00
28,1096063689998909440,Thu Feb 14 15:08:42 +0000 2019,RT @RepTedDeutch: Standing today and always with the community of Parkland and the families of the victims of the MSD shooting as we honor…,[],[],"[{'screen_name': 'RepTedDeutch', 'name': 'Rep. Ted Deutch', 'id': 137794015, 'id_str': '137794015', 'indices': [3, 16]}]",2916086925,Alma S. Adams,RepAdams,13005,1784,0,2019-02-14 15:08:42+00:00
29,1095856633874386949,Thu Feb 14 01:25:56 +0000 2019,House Democrats promised action and we promised change. We are delivering. https://t.co/cwZq8hyDw3,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,14,48,2019-02-14 01:25:56+00:00
30,1095822287075450882,Wed Feb 13 23:09:27 +0000 2019,RT @EdLaborCmte: The #PaycheckFairness Act could make equal pay for equal work a reality for women across the country. Missed today’s heari…,"[{'text': 'PaycheckFairness', 'indices': [21, 38]}]",[],"[{'screen_name': 'EdLaborCmte', 'name': 'Committee on Education & Labor', 'id': 7004382, 'id_str': '7004382', 'indices': [3, 15]}]",2916086925,Alma S. Adams,RepAdams,13005,4,0,2019-02-13 23:09:27+00:00
31,1095802139241340931,Wed Feb 13 21:49:23 +0000 2019,"Today for #BlackHistoryMonth we honor Ruby Bridges, the first black child to Integrate an all- white school in the… https://t.co/2h44t6VHyx","[{'text': 'BlackHistoryMonth', 'indices': [10, 28]}]",[],[],2916086925,Alma S. Adams,RepAdams,13005,7,31,2019-02-13 21:49:23+00:00
32,1095791747433672722,Wed Feb 13 21:08:06 +0000 2019,"Unmarked burial grounds are often discovered when construction inadvertently disturbs burials, creating heartache i… https://t.co/h12blC2WeQ",[],[],[],2916086925,Alma S. Adams,RepAdams,13005,3,7,2019-02-13 21:08:06+00:00
33,1095791746712330241,Wed Feb 13 21:08:05 +0000 2019,This bill will help communities preserve their local history &amp; allow descendants of those interred to visit/honor t… https://t.co/YmzjuJX5fQ,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,1,5,2019-02-13 21:08:05+00:00
34,1095791736159436801,Wed Feb 13 21:08:03 +0000 2019,"That’s why today, during #BlackHistoryMonth , I introduced the African American Burial Grounds Act with… https://t.co/uGSnjSJili","[{'text': 'BlackHistoryMonth', 'indices': [25, 43]}]",[],[],2916086925,Alma S. Adams,RepAdams,13005,7,15,2019-02-13 21:08:03+00:00
35,1095791735450546186,Wed Feb 13 21:08:03 +0000 2019,The graves of African Americans have too frequently been forgotten or neglected by the communities they’re located… https://t.co/LRYcYptgAK,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,4,11,2019-02-13 21:08:03+00:00
36,1095790167389061120,Wed Feb 13 21:01:49 +0000 2019,Standing with the members of the North Carolina delegation as we honor the life and legacy of our colleague and our… https://t.co/18x2QlxjgE,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,2,4,2019-02-13 21:01:49+00:00
37,1095747110371241985,Wed Feb 13 18:10:43 +0000 2019,I know firsthand that these are some of the key issues impacting the 12th District. (2/2),[],[],[],2916086925,Alma S. Adams,RepAdams,13005,0,1,2019-02-13 18:10:43+00:00
38,1095747108672425984,Wed Feb 13 18:10:43 +0000 2019,During today’s hearing I asked questions about the importance of transitional housing for individuals struggling wi… https://t.co/JvSCZTOoDQ,[],[],[],2916086925,Alma S. Adams,RepAdams,13005,0,6,2019-02-13 18:10:43+00:00
39,1095733509833015296,Wed Feb 13 17:16:41 +0000 2019,"9,268 people in North Carolina experience homelessness in a single night. https://t.co/lmBGbx5LQZ",[],[],[],2916086925,Alma S. Adams,RepAdams,13005,5,7,2019-02-13 17:16:41+00:00
40,1096041716673581056,Thu Feb 14 13:41:23 +0000 2019,"Suppliers from nearly every state in the nation came to DC to support @NASA_SLS and @NASA_Orion , the exploration s… https://t.co/7trAPPCciZ",[],[],"[{'screen_name': 'NASA_SLS', 'name': 'NASA_SLS', 'id': 467739426, 'id_str': '467739426', 'indices': [70, 79]}, {'screen_name': 'NASA_Orion', 'name': 'Orion Spacecraft', 'id': 33602654, 'id_str': '33602654', 'indices': [84, 95]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,5,15,2019-02-14 13:41:23+00:00
41,1095680860106473472,Wed Feb 13 13:47:28 +0000 2019,Mrs. Easterwood did a great job! https://t.co/mcFMBhcpEQ,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,0,2,2019-02-13 13:47:28+00:00
42,1094745378438692864,Sun Feb 10 23:50:12 +0000 2019,Congratulations to the @aafiron on their great debut showing!  1-0! https://t.co/74k3rt1FOP,[],[],"[{'screen_name': 'aafiron', 'name': 'Birmingham Iron', 'id': 1037389876365209601, 'id_str': '1037389876365209601', 'indices': [23, 31]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,2,12,2019-02-10 23:50:12+00:00
43,1093645218992279557,Thu Feb 07 22:58:33 +0000 2019,The Democrats’ new ‘Green Deal’ will provide a living wage to those “unwilling to work.”  This is not what we shoul… https://t.co/Fr2K1l9yVN,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,19,69,2019-02-07 22:58:33+00:00
44,1093123046054023173,Wed Feb 06 12:23:38 +0000 2019,This pretty much speaks for itself.  The @realDonaldTrump speech was not just well received by most in the chamber… https://t.co/p6dJs8N2vQ,[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [41, 57]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,14,76,2019-02-06 12:23:38+00:00
45,1091439473567645701,Fri Feb 01 20:53:43 +0000 2019,I'm glad to see that the @USDA is reining in abuse of SNAP benefit waivers that allowed able bodied individuals wit… https://t.co/9R58UDNLJN,[],[],"[{'screen_name': 'USDA', 'name': 'Dept. of Agriculture', 'id': 61853389, 'id_str': '61853389', 'indices': [25, 30]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,3,25,2019-02-01 20:53:43+00:00
46,1091062950025199617,Thu Jan 31 19:57:32 +0000 2019,"Today I joined President Trump in the Oval Office as he signed an executive order that will strengthen ""Buy America… https://t.co/1jCuNUd297",[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,28,81,2019-01-31 19:57:32+00:00
47,1089944434802872321,Mon Jan 28 17:52:58 +0000 2019,@FUN927 Congratulations Michael!,[],[],"[{'screen_name': 'FUN927', 'name': 'FUN927', 'id': 276728820, 'id_str': '276728820', 'indices': [0, 7]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,0,1,2019-01-28 17:52:58+00:00
48,1089168376746909697,Sat Jan 26 14:29:11 +0000 2019,In the rush to claim victory to deny initial funding for Border Security I wonder if the Democrats will remember th… https://t.co/Rb0iKj1l1C,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,7,44,2019-01-26 14:29:11+00:00
49,1088825877989912577,Fri Jan 25 15:48:13 +0000 2019,Let the countdown to liftoff begin! Proud to see @ULAlaunch move forward on the #VulcanCentaur with engine supplier… https://t.co/g3QzHbQeBj,"[{'text': 'VulcanCentaur', 'indices': [80, 94]}]",[],"[{'screen_name': 'ulalaunch', 'name': 'ULA', 'id': 22845770, 'id_str': '22845770', 'indices': [49, 59]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,29,146,2019-01-25 15:48:13+00:00
50,1088536016754016260,Thu Jan 24 20:36:25 +0000 2019,"For far too long, foreign countries have levied significantly higher tariffs on the U.S. ⁦@realDonaldTrump⁩ underst… https://t.co/SfGdWOV91H",[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [90, 106]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,3,7,2019-01-24 20:36:25+00:00
51,1088465801366130688,Thu Jan 24 15:57:24 +0000 2019,"This morning, 214 Democrats denied furloughed DHS employees immediate pay. Democrats continue to use the suffering… https://t.co/HD5x0Ra2q6",[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,315,584,2019-01-24 15:57:24+00:00
52,1088074015963578368,Wed Jan 23 14:00:35 +0000 2019,"It was great being on this morning with @AunieLindenberg and with @ScottBeason.  We talked about the shutdown, the… https://t.co/DZ1cpuCHOF",[],[],"[{'screen_name': 'AunieLindenberg', 'name': 'Andrea Lindenberg Talk 99.5', 'id': 2633917460, 'id_str': '2633917460', 'indices': [40, 56]}, {'screen_name': 'ScottBeason', 'name': 'Scott Beason', 'id': 29809291, 'id_str': '29809291', 'indices': [66, 78]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,1,6,2019-01-23 14:00:35+00:00
53,1086739796033241089,Sat Jan 19 21:38:52 +0000 2019,The President is offering solutions to the shutdown and continues to show a spirit of negotiation. This is in sharp… https://t.co/IGBmHXexu3,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,23,71,2019-01-19 21:38:52+00:00
54,1086350969074536448,Fri Jan 18 19:53:49 +0000 2019,"Today, thousands of Americans joined together to mark the 46th anniversary of a terrible moment in American history… https://t.co/tQH23XKtTc",[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,3,17,2019-01-18 19:53:49+00:00
55,1086001218785345536,Thu Jan 17 20:44:02 +0000 2019,The @realDonaldTrump plans are a comprehensive response to a growing threat.  I support his plan for additional GBI… https://t.co/DuBhVh92ls,[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [4, 20]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,2,12,2019-01-17 20:44:02+00:00
56,1084908415674130433,Mon Jan 14 20:21:37 +0000 2019,A nice picture from this morning as Marshall County Judge Mitch Floyd was sworn in by his son with his daughter hol… https://t.co/CbBo2TZ1Ml,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,4,28,2019-01-14 20:21:37+00:00
57,1084856550529925122,Mon Jan 14 16:55:31 +0000 2019,Congratulations to @GovernorKayIvey on her inauguration to a full term as our governor. https://t.co/QRyDCiBERH,[],[],"[{'screen_name': 'GovernorKayIvey', 'name': 'Governor Kay Ivey', 'id': 19668491, 'id_str': '19668491', 'indices': [19, 35]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,4,28,2019-01-14 16:55:31+00:00
58,1082840137023832064,Wed Jan 09 03:23:01 +0000 2019,"Tonight, @realDonaldTrump made clear to the nation the immediate humanitarian crisis that faces our southern border… https://t.co/D6ReMAIqUS",[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [9, 25]}]",76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,9,62,2019-01-09 03:23:01+00:00
59,1077595941480337408,Tue Dec 25 16:04:27 +0000 2018,Merry Christmas! https://t.co/fuuXpiIAXE,[],[],[],76452765,Rep. Robert Aderholt,Robert_Aderholt,24604,2,28,2018-12-25 16:04:27+00:00
60,1096474792000212992,Fri Feb 15 18:22:16 +0000 2019,The president wants to raid funding for our military to fulfill his campaign promise of building a wall. Congress i… https://t.co/h3otnonZl7,[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,86,236,2019-02-15 18:22:16+00:00
61,1096238533898055680,Fri Feb 15 02:43:28 +0000 2019,Proud to be a part of this group working to #KeepGovernmentOpen. https://t.co/UM4XQ9j6kV,"[{'text': 'KeepGovernmentOpen', 'indices': [44, 63]}]",[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,10,25,2019-02-15 02:43:28+00:00
62,1096229248510119937,Fri Feb 15 02:06:34 +0000 2019,The president’s inability to fulfill his campaign promise of building a wall does not constitute a national emergen… https://t.co/zlO4MJIZPO,[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,13,45,2019-02-15 02:06:34+00:00
63,1096196492333854726,Thu Feb 14 23:56:24 +0000 2019,https://t.co/h9MTeIoja3,[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,6,8,2019-02-14 23:56:24+00:00
64,1096070688237072384,Thu Feb 14 15:36:30 +0000 2019,RT @RepTedDeutch: Standing today and always with the community of Parkland and the families of the victims of the MSD shooting as we honor…,[],[],"[{'screen_name': 'RepTedDeutch', 'name': 'Rep. Ted Deutch', 'id': 137794015, 'id_str': '137794015', 'indices': [3, 16]}]",3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,1784,0,2019-02-14 15:36:30+00:00
65,1095819420256092167,Wed Feb 13 22:58:03 +0000 2019,"Immigrants: bad
White Collar Crime: okay

Seems to be on par for the Trump Administration. https://t.co/wRv69a8wMN",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,4,12,2019-02-13 22:58:03+00:00
66,1095515984700600320,Wed Feb 13 02:52:19 +0000 2019,"Our job was to reach a deal, not deliver a win for @realDonaldTrump. I’m proud that we were able to come to an agre… https://t.co/aPYzWZU6mg",[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [51, 67]}]",3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,16,40,2019-02-13 02:52:19+00:00
67,1095479676842196992,Wed Feb 13 00:28:02 +0000 2019,Proud to announce this federal funding to provide resources to individuals and families throughout our region who n… https://t.co/zWwKAIkb4N,[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,6,16,2019-02-13 00:28:02+00:00
68,1095086990746402816,Mon Feb 11 22:27:38 +0000 2019,"While wealthy corporations are enjoying their massive tax breaks, working families in communities like ours are get… https://t.co/p2pKlEUhg9",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,8,19,2019-02-11 22:27:38+00:00
69,1093922943942430720,Fri Feb 08 17:22:08 +0000 2019,John Dingell’s lifetime of service helped drive a century of progress in America. This is a heartbreaking loss for… https://t.co/3nnUleJv2x,[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,2,9,2019-02-08 17:22:08+00:00
70,1093641993031426048,Thu Feb 07 22:45:44 +0000 2019,"Our bipartisan bill will not only expand environmental conservation, it will also create jobs in the Inland Empire.… https://t.co/v7wwUgfVpE",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,9,18,2019-02-07 22:45:44+00:00
71,1093252808986558473,Wed Feb 06 20:59:15 +0000 2019,"This week, I responded to a 13-year-old in our community who wrote to me, “People deserve the right to work without… https://t.co/a91wQLmnLN",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,4,26,2019-02-06 20:59:15+00:00
72,1092927448252067841,Tue Feb 05 23:26:23 +0000 2019,"Honored to be joined for tonight’s #SOTU by Sr. Hortencia Del Villar, Director of Social Concerns of the Catholic D… https://t.co/2uHTweHIGo","[{'text': 'SOTU', 'indices': [35, 40]}]",[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,10,32,2019-02-05 23:26:23+00:00
73,1092845685395910656,Tue Feb 05 18:01:30 +0000 2019,Let's be clear - @realdonaldtrump's failure to fulfill a campaign promise does not constitute a national emergency.… https://t.co/3HHXJSWlYr,[],[],"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [17, 33]}]",3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,25,62,2019-02-05 18:01:30+00:00
74,1092550887497756673,Mon Feb 04 22:30:04 +0000 2019,"On this day 106 years ago, Rosa Parks was born. Her famous act of bravery helped spark a movement that would change… https://t.co/9xk2KPktRv",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,1,12,2019-02-04 22:30:04+00:00
75,1091058298978291712,Thu Jan 31 19:39:04 +0000 2019,"Right now, only about 17% of commercial vehicles are scanned at ports of entry. 

Investments in technology at our… https://t.co/XpNlHsUvsJ",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,17,34,2019-01-31 19:39:04+00:00
76,1090991368678313984,Thu Jan 31 15:13:06 +0000 2019,"As members of the conference committee, our job is to worry about the facts, not semantics. I look forward to conti… https://t.co/NBGTMLeE7K",[],[],[],3018670151,Rep. Pete Aguilar,RepPeteAguilar,10460,9,34,2019-01-31 15:13:06+00:00
